agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,05427930,2020-12-23,12.7,A,6.16,A
USGS,05427930,2020-12-24,11.5,A,5.60,A
USGS,05427930,2020-12-25,11.0,A,5.36,A
USGS,05427930,2020-12-26,12.1,A,5.88,A
USGS,05427930,2020-12-27,12.4,A,6.03,A
USGS,05427930,2020-12-28,12.0,A,5.85,A
USGS,05427930,2020-12-29,11.7,A,6.37,A
USGS,05427930,2020-12-30,10.9,A,9.98,A
USGS,05427930,2020-12-31,11.9,A,15.8,A
USGS,05427930,2021-01-01,11.7,A,20.3,A
USGS,05427930,2021-01-02,12.4,A,26.6,A
USGS,05427930,2021-01-03,13.2,A,33.0,A
USGS,05427930,2021-01-04,11.9,A,30.2,A
USGS,05427930,2021-01-05,12.1,A,30.6,A
USGS,05427930,2021-01-06,12.0,A,30.4,A
USGS,05427930,2021-01-07,11.5,A,29.3,A
USGS,05427930,2021-01-08,10.3,A,25.8,A
USGS,05427930,2021-01-09,9.64,A,22.4,A
USGS,05427930,2021-01-10,9.25,A:e,19.7,A
USGS,05427930,2021-01-11,9.03,A:e,17.4,A
USGS,05427930,2021-01-12,8.92,A:e,15.4,A
USGS,05427930,2021-01-13,8.82,A:e,13.5,A
USGS,05427930,2021-01-14,9.02,A:e,12.3,A
USGS,05427930,2021-01-15,9.42,A:e,12.5,A
USGS,05427930,2021-01-16,9.47,A:e,12.4,A
USGS,05427930,2021-01-17,9.17,A:e,11.8,A
USGS,05427930,2021-01-18,8.60,A:e,10.9,A
USGS,05427930,2021-01-19,8.50,A:e,10.6,A
USGS,05427930,2021-01-20,8.60,A:e,10.6,A
USGS,05427930,2021-01-21,9.00,A:e,10.9,A
USGS,05427930,2021-01-22,9.18,A:e,10.9,A
USGS,05427930,2021-01-23,9.40,A:e,11.0,A
USGS,05427930,2021-01-24,9.56,A:e,11.0,A
USGS,05427930,2021-01-25,9.20,A:e,10.4,A
USGS,05427930,2021-01-26,9.19,A:e,10.2,A
USGS,05427930,2021-01-27,9.22,A:e,10.1,A
USGS,05427930,2021-01-28,10.4,A:e,11.2,A
USGS,05427930,2021-01-29,10.8,A,11.4,A
USGS,05427930,2021-01-30,11.1,A,11.5,A
USGS,05427930,2021-01-31,10.3,A,10.5,A
USGS,05427930,2021-02-01,9.37,A,9.33,A
USGS,05427930,2021-02-02,8.90,A,8.69,A
USGS,05427930,2021-02-03,9.21,A,8.82,A
USGS,05427930,2021-02-04,8.97,A,8.41,A
USGS,05427930,2021-02-05,7.90,A,7.25,A
USGS,05427930,2021-02-06,7.67,A,6.89,A
USGS,05427930,2021-02-07,7.88,A,6.93,A
USGS,05427930,2021-02-08,7.88,A,6.77,A
USGS,05427930,2021-02-09,7.91,A,6.64,A
USGS,05427930,2021-02-10,7.71,A,6.33,A
USGS,05427930,2021-02-11,7.27,A,5.82,A
USGS,05427930,2021-02-12,7.51,A,5.87,A
USGS,05427930,2021-02-13,7.79,A,5.93,A
USGS,05427930,2021-02-14,7.04,A,5.22,A
USGS,05427930,2021-02-15,6.90,A,4.99,A
USGS,05427930,2021-02-16,7.03,A,4.96,A
USGS,05427930,2021-02-17,6.97,A,4.88,A
USGS,05427930,2021-02-18,7.02,A,4.92,A
USGS,05427930,2021-02-19,6.25,A,4.37,A
USGS,05427930,2021-02-20,6.51,A,4.55,A
USGS,05427930,2021-02-21,6.83,A,4.76,A
USGS,05427930,2021-02-22,6.53,A,4.54,A
USGS,05427930,2021-02-23,6.67,A,4.63,A
USGS,05427930,2021-02-24,6.99,A,4.85,A
USGS,05427930,2021-02-25,7.54,A,5.23,A
USGS,05427930,2021-02-26,7.98,A,5.75,A
USGS,05427930,2021-02-27,10.1,A,9.04,A
USGS,05427930,2021-02-28,12.4,A,13.3,A
USGS,05427930,2021-03-01,13.1,A,12.6,A
USGS,05427930,2021-03-02,10.9,A,9.60,A
USGS,05427930,2021-03-03,14.6,A,18.9,A
USGS,05427930,2021-03-04,18.9,A,26.5,A
USGS,05427930,2021-03-05,19.5,A,29.3,A
USGS,05427930,2021-03-06,22.1,A,41.0,A
USGS,05427930,2021-03-07,20.9,A,41.1,A
USGS,05427930,2021-03-08,30.7,A,65.7,A
USGS,05427930,2021-03-09,33.9,A,72.0,A
USGS,05427930,2021-03-10,34.6,A,133,A
USGS,05427930,2021-03-11,26.4,A,45.9,A
USGS,05427930,2021-03-12,15.8,A,16.6,A
USGS,05427930,2021-03-13,13.5,A,10.1,A
USGS,05427930,2021-03-14,13.1,A,8.35,A
USGS,05427930,2021-03-15,12.2,A,7.10,A
USGS,05427930,2021-03-16,12.7,A,7.11,A
USGS,05427930,2021-03-17,13.5,A,7.31,A
USGS,05427930,2021-03-18,14.9,A,8.03,A
USGS,05427930,2021-03-19,12.4,A,6.71,A
USGS,05427930,2021-03-20,12.2,A,6.61,A
USGS,05427930,2021-03-21,12.1,A,6.51,A
USGS,05427930,2021-03-22,13.2,A,7.12,A
USGS,05427930,2021-03-23,14.9,A,12.0,A
USGS,05427930,2021-03-24,25.3,A,38.8,A
USGS,05427930,2021-03-25,14.9,A,16.2,A
USGS,05427930,2021-03-26,13.5,A,12.3,A
USGS,05427930,2021-03-27,13.8,A,11.5,A
USGS,05427930,2021-03-28,13.2,A,9.90,A
USGS,05427930,2021-03-29,11.2,A,7.45,A
USGS,05427930,2021-03-30,10.0,A,5.91,A
USGS,05427930,2021-03-31,9.32,A,5.33,A
USGS,05427930,2021-04-01,8.37,A,4.79,A
USGS,05427930,2021-04-02,8.36,A,4.78,A
USGS,05427930,2021-04-03,8.67,A,4.97,A
USGS,05427930,2021-04-04,7.86,A,4.50,A
USGS,05427930,2021-04-05,8.25,A,4.72,A
USGS,05427930,2021-04-06,8.17,A,4.68,A
USGS,05427930,2021-04-07,8.22,A,4.71,A
USGS,05427930,2021-04-08,9.32,A,5.34,A
USGS,05427930,2021-04-09,10.4,A,5.95,A
USGS,05427930,2021-04-10,11.4,A,11.2,A
USGS,05427930,2021-04-11,27.5,A,62.6,A
USGS,05427930,2021-04-12,13.2,A,18.9,A
USGS,05427930,2021-04-13,10.6,A,6.96,A
USGS,05427930,2021-04-14,10.1,A,6.02,A
USGS,05427930,2021-04-15,9.37,A,5.57,A
USGS,05427930,2021-04-16,9.47,A,5.63,A
USGS,05427930,2021-04-17,9.26,A,5.50,A
USGS,05427930,2021-04-18,9.03,A,5.36,A
USGS,05427930,2021-04-19,8.54,A,5.07,A
USGS,05427930,2021-04-20,7.81,A,4.64,A
USGS,05427930,2021-04-21,7.22,A,4.29,A
USGS,05427930,2021-04-22,7.41,A,4.39,A
USGS,05427930,2021-04-23,7.64,A,4.54,A
USGS,05427930,2021-04-24,7.67,A,4.55,A
USGS,05427930,2021-04-25,7.45,A,4.42,A
USGS,05427930,2021-04-26,7.07,A,4.20,A
USGS,05427930,2021-04-27,7.57,A,4.50,A
USGS,05427930,2021-04-28,7.62,A,4.52,A
USGS,05427930,2021-04-29,7.83,A,4.65,A
USGS,05427930,2021-04-30,9.23,A,5.48,A
USGS,05427930,2021-05-01,9.55,A,5.67,A
USGS,05427930,2021-05-02,8.93,A,5.30,A
USGS,05427930,2021-05-03,17.1,A,14.2,A
USGS,05427930,2021-05-04,18.5,A,38.1,A
USGS,05427930,2021-05-05,12.8,A,12.1,A
USGS,05427930,2021-05-06,12.9,A,8.91,A
USGS,05427930,2021-05-07,11.1,A,6.67,A
USGS,05427930,2021-05-08,9.94,A,5.78,A
USGS,05427930,2021-05-09,9.26,A,5.21,A
USGS,05427930,2021-05-10,8.63,A,4.68,A
USGS,05427930,2021-05-11,8.23,A,4.31,A
USGS,05427930,2021-05-12,8.15,A,4.10,A
USGS,05427930,2021-05-13,7.99,A,3.89,A
USGS,05427930,2021-05-14,7.66,A,3.71,A
USGS,05427930,2021-05-15,7.95,A,3.85,A
USGS,05427930,2021-05-16,7.89,A,3.81,A
USGS,05427930,2021-05-17,7.28,A,3.51,A
USGS,05427930,2021-05-18,7.53,A,3.62,A
USGS,05427930,2021-05-19,8.73,A,4.19,A
USGS,05427930,2021-05-20,8.07,A,3.87,A
USGS,05427930,2021-05-21,8.02,A,3.83,A
USGS,05427930,2021-05-22,7.91,A,3.77,A
USGS,05427930,2021-05-23,8.95,A,7.34,A
USGS,05427930,2021-05-24,11.1,A,10.8,A
USGS,05427930,2021-05-25,8.52,A,6.53,A
USGS,05427930,2021-05-26,6.86,A,4.76,A
USGS,05427930,2021-05-27,8.72,A,7.72,A
USGS,05427930,2021-05-28,11.3,A,11.1,A
USGS,05427930,2021-05-29,8.91,A,7.29,A
USGS,05427930,2021-05-30,7.26,A,5.65,A
USGS,05427930,2021-05-31,7.34,A,5.68,A
USGS,05427930,2021-06-01,6.85,A,5.27,A
USGS,05427930,2021-06-02,6.33,A,4.84,A
USGS,05427930,2021-06-03,6.11,A,4.64,A
USGS,05427930,2021-06-04,5.57,A,4.20,A
USGS,05427930,2021-06-05,5.41,A,4.06,A
USGS,05427930,2021-06-06,5.22,A,3.89,A
USGS,05427930,2021-06-07,5.57,A,4.12,A
USGS,05427930,2021-06-08,5.50,A,4.04,A
USGS,05427930,2021-06-09,5.49,A,4.01,A
USGS,05427930,2021-06-10,5.60,A,4.07,A
USGS,05427930,2021-06-11,5.45,A,3.93,A
USGS,05427930,2021-06-12,5.18,A,3.71,A
USGS,05427930,2021-06-13,5.40,A,3.84,A
USGS,05427930,2021-06-14,5.13,A,3.63,A
USGS,05427930,2021-06-15,5.14,A,3.66,A
USGS,05427930,2021-06-16,5.00,A,3.83,A
USGS,05427930,2021-06-17,5.07,A,4.17,A
USGS,05427930,2021-06-18,10.2,A,10.4,A
USGS,05427930,2021-06-19,6.21,A,9.80,A
USGS,05427930,2021-06-20,6.67,A,12.8,A
USGS,05427930,2021-06-21,6.85,A,14.7,A
USGS,05427930,2021-06-22,6.16,A,12.3,A
USGS,05427930,2021-06-23,6.42,A,11.7,A
USGS,05427930,2021-06-24,7.67,A,12.2,A
USGS,05427930,2021-06-25,8.47,A,11.4,A
USGS,05427930,2021-06-26,8.26,A,8.95,A
USGS,05427930,2021-06-27,7.46,A,6.32,A
USGS,05427930,2021-06-28,4.68,A,3.38,A
USGS,05427930,2021-06-29,4.60,A,2.84,A
USGS,05427930,2021-06-30,7.22,A,3.94,A
USGS,05427930,2021-07-01,6.32,A,3.41,A
USGS,05427930,2021-07-02,5.62,A,3.04,A
USGS,05427930,2021-07-03,5.23,A,2.83,A
USGS,05427930,2021-07-04,4.97,A,2.69,A
USGS,05427930,2021-07-05,4.79,A,2.59,A
USGS,05427930,2021-07-06,4.39,A,2.37,A
USGS,05427930,2021-07-07,4.58,A,2.47,A
USGS,05427930,2021-07-08,4.96,A,2.68,A
USGS,05427930,2021-07-09,4.75,A,2.57,A
USGS,05427930,2021-07-10,4.73,A,2.55,A
USGS,05427930,2021-07-11,4.62,A,2.49,A
USGS,05427930,2021-07-12,5.06,A,2.73,A
USGS,05427930,2021-07-13,5.69,A,3.07,A
USGS,05427930,2021-07-14,6.36,A,3.43,A
USGS,05427930,2021-07-15,8.07,A,4.36,A
USGS,05427930,2021-07-16,6.60,A,3.56,A
USGS,05427930,2021-07-17,6.22,A,3.36,A
USGS,05427930,2021-07-18,6.14,A,3.32,A
USGS,05427930,2021-07-19,6.30,A,3.40,A
USGS,05427930,2021-07-20,6.16,A,3.33,A
USGS,05427930,2021-07-21,5.97,A,3.22,A
USGS,05427930,2021-07-22,6.07,A,3.28,A
USGS,05427930,2021-07-23,5.90,A,3.19,A
USGS,05427930,2021-07-24,5.79,A,3.13,A
USGS,05427930,2021-07-25,5.44,A,2.94,A
USGS,05427930,2021-07-26,5.00,A,2.70,A
USGS,05427930,2021-07-27,4.61,A,2.49,A
USGS,05427930,2021-07-28,4.84,A,2.61,A
USGS,05427930,2021-07-29,6.29,A,3.39,A
USGS,05427930,2021-07-30,4.88,A,2.64,A
USGS,05427930,2021-07-31,5.26,A,2.84,A
USGS,05427930,2021-08-01,4.98,A,2.69,A
USGS,05427930,2021-08-02,4.81,A,2.60,A
USGS,05427930,2021-08-03,4.31,A,2.33,A
USGS,05427930,2021-08-04,4.20,A,2.27,A
USGS,05427930,2021-08-05,4.01,A,2.17,A
USGS,05427930,2021-08-06,3.82,A,2.06,A
USGS,05427930,2021-08-07,4.20,A,2.60,A
USGS,05427930,2021-08-08,6.76,A,4.41,A
USGS,05427930,2021-08-09,9.81,A,8.68,A
USGS,05427930,2021-08-10,9.29,A,11.3,A
USGS,05427930,2021-08-11,8.94,A,11.4,A
USGS,05427930,2021-08-12,6.08,A,7.56,A
USGS,05427930,2021-08-13,5.11,A,6.07,A
USGS,05427930,2021-08-14,4.43,A,5.00,A
USGS,05427930,2021-08-15,4.75,A,5.11,A
USGS,05427930,2021-08-16,5.08,A,5.18,A
USGS,05427930,2021-08-17,3.88,A,3.80,A
USGS,05427930,2021-08-18,3.89,A,3.65,A
USGS,05427930,2021-08-19,3.68,A,3.30,A
USGS,05427930,2021-08-20,3.57,A,3.12,A
USGS,05427930,2021-08-21,6.90,A,6.85,A
USGS,05427930,2021-08-22,5.06,A,4.67,A
USGS,05427930,2021-08-23,5.64,A,4.71,A
USGS,05427930,2021-08-24,5.51,A,4.22,A
USGS,05427930,2021-08-25,5.69,A,4.33,A
USGS,05427930,2021-08-26,4.57,A,3.48,A
USGS,05427930,2021-08-27,5.18,A,3.94,A
USGS,05427930,2021-08-28,6.49,A,4.94,A
USGS,05427930,2021-08-29,4.02,A,3.06,A
USGS,05427930,2021-08-30,3.41,A,2.60,A
USGS,05427930,2021-08-31,3.62,A,2.75,A
USGS,05427930,2021-09-01,3.78,A,2.88,A
USGS,05427930,2021-09-02,4.77,A,4.20,A
USGS,05427930,2021-09-03,7.54,A,6.75,A
USGS,05427930,2021-09-04,8.50,A,6.82,A
USGS,05427930,2021-09-05,8.48,A,5.99,A
USGS,05427930,2021-09-06,8.68,A,5.44,A
USGS,05427930,2021-09-07,5.41,A,3.33,A
USGS,05427930,2021-09-08,4.69,A,2.89,A
USGS,05427930,2021-09-09,4.39,A,2.70,A
USGS,05427930,2021-09-10,4.37,A,2.69,A
USGS,05427930,2021-09-11,4.52,A,2.78,A
USGS,05427930,2021-09-12,4.83,A,3.15,A
USGS,05427930,2021-09-13,8.62,A,8.74,A
USGS,05427930,2021-09-14,5.80,A,5.27,A
USGS,05427930,2021-09-15,5.44,A,4.45,A
USGS,05427930,2021-09-16,5.02,A,4.06,A
USGS,05427930,2021-09-17,4.85,A,3.93,A
USGS,05427930,2021-09-18,4.80,A,3.89,A
USGS,05427930,2021-09-19,4.77,A,3.87,A
USGS,05427930,2021-09-20,5.07,A,4.35,A
USGS,05427930,2021-09-21,11.9,A,26.0,A
USGS,05427930,2021-09-22,6.81,A,13.2,A
USGS,05427930,2021-09-23,5.43,A,6.90,A
USGS,05427930,2021-09-24,4.69,A,4.50,A
USGS,05427930,2021-09-25,4.38,A,3.52,A
USGS,05427930,2021-09-26,4.31,A,3.16,A
USGS,05427930,2021-09-27,4.20,A,2.86,A
USGS,05427930,2021-09-28,4.14,A,2.66,A
USGS,05427930,2021-09-29,4.09,A,2.55,A
USGS,05427930,2021-09-30,4.07,A,2.45,A
USGS,05427930,2021-10-01,4.01,A,2.38,A
USGS,05427930,2021-10-02,4.18,A,2.48,A
USGS,05427930,2021-10-03,4.72,A,2.80,A
USGS,05427930,2021-10-04,4.75,A,2.82,A
USGS,05427930,2021-10-05,4.29,A,2.55,A
USGS,05427930,2021-10-06,3.93,A,2.33,A
USGS,05427930,2021-10-07,7.07,A,8.13,A
USGS,05427930,2021-10-08,7.00,A,8.78,A
USGS,05427930,2021-10-09,5.33,A,5.71,A
USGS,05427930,2021-10-10,4.85,A,4.92,A
USGS,05427930,2021-10-11,5.80,A,6.48,A
USGS,05427930,2021-10-12,8.85,A,11.3,A
USGS,05427930,2021-10-13,7.45,A,7.81,A
USGS,05427930,2021-10-14,6.93,A,6.02,A
USGS,05427930,2021-10-15,6.28,A,4.94,A
USGS,05427930,2021-10-16,6.25,A,4.49,A
USGS,05427930,2021-10-17,5.65,A,3.66,A
USGS,05427930,2021-10-18,5.24,A,3.03,A
USGS,05427930,2021-10-19,5.19,A,2.65,A
USGS,05427930,2021-10-20,5.12,A,2.35,A
USGS,05427930,2021-10-21,5.30,A,2.39,A
USGS,05427930,2021-10-22,5.07,A,2.24,A
USGS,05427930,2021-10-23,5.08,A,2.21,A
USGS,05427930,2021-10-24,5.05,A,2.16,A
USGS,05427930,2021-10-25,7.18,A,3.02,A
USGS,05427930,2021-10-26,6.00,A,2.48,A
USGS,05427930,2021-10-27,5.68,A,2.31,A
USGS,05427930,2021-10-28,5.90,A,2.35,A
USGS,05427930,2021-10-29,7.35,A,2.88,A
USGS,05427930,2021-10-30,6.41,A,2.47,A
USGS,05427930,2021-10-31,6.69,A,2.53,A
USGS,05427930,2021-11-01,6.52,A,2.42,A
USGS,05427930,2021-11-02,6.59,A,2.39,A
USGS,05427930,2021-11-03,6.38,A,2.27,A
USGS,05427930,2021-11-04,7.30,A,2.55,A
USGS,05427930,2021-11-05,7.23,A,2.47,A
USGS,05427930,2021-11-06,7.10,A,2.38,A
USGS,05427930,2021-11-07,6.96,A,2.28,A
USGS,05427930,2021-11-08,7.01,A,2.24,A
USGS,05427930,2021-11-09,6.93,A,2.17,A
USGS,05427930,2021-11-10,6.72,A,2.05,A
USGS,05427930,2021-11-11,8.66,A,2.58,A
USGS,05427930,2021-11-12,8.82,A,2.57,A
USGS,05427930,2021-11-13,8.08,A,2.30,A
USGS,05427930,2021-11-14,8.16,A,2.26,A
USGS,05427930,2021-11-15,7.38,A,2.00,A
USGS,05427930,2021-11-16,7.39,A,2.00,A
USGS,05427930,2021-11-17,7.72,A,2.08,A
USGS,05427930,2021-11-18,6.75,A:e,1.82,A
USGS,05427930,2021-11-19,5.24,A:e,1.42,A
USGS,05427930,2021-11-20,6.19,A:e,1.67,A
USGS,05427930,2021-11-21,6.12,A:e,1.65,A
USGS,05427930,2021-11-22,5.87,A:e,1.58,A
USGS,05427930,2021-11-23,5.74,A:e,1.55,A
USGS,05427930,2021-11-24,5.44,A:e,1.47,A
USGS,05427930,2021-11-25,5.37,A:e,1.45,A
USGS,05427930,2021-11-26,5.34,A:e,1.44,A
USGS,05427930,2021-11-27,5.07,A:e,1.37,A
USGS,05427930,2021-11-28,4.85,A:e,1.31,A
USGS,05427930,2021-11-29,4.81,A:e,1.30,A
USGS,05427930,2021-11-30,4.88,A:e,1.32,A
USGS,05427930,2021-12-01,4.75,A:e,1.28,A
USGS,05427930,2021-12-02,4.80,A:e,1.30,A
USGS,05427930,2021-12-03,5.37,A,1.45,A
USGS,05427930,2021-12-04,4.71,A,1.27,A
USGS,05427930,2021-12-05,4.77,A,1.29,A
USGS,05427930,2021-12-06,3.69,A,1.00,A
USGS,05427930,2021-12-07,3.00,A,0.81,A
USGS,05427930,2021-12-08,2.51,A,0.68,A
USGS,05427930,2021-12-09,2.11,A,0.57,A
USGS,05427930,2021-12-10,3.43,A,2.68,A
USGS,05427930,2021-12-11,13.2,A,13.9,A
USGS,05427930,2021-12-12,6.81,A,3.69,A
USGS,05427930,2021-12-13,5.17,A,2.53,A
USGS,05427930,2021-12-14,4.44,A,2.17,A
USGS,05427930,2021-12-15,7.93,A,6.68,A
USGS,05427930,2021-12-16,8.45,A,5.40,A
USGS,05427930,2021-12-17,4.74,A,2.14,A
USGS,05427930,2021-12-18,4.42,A,1.83,A
USGS,05427930,2021-12-19,3.92,A,1.66,A
USGS,05427930,2021-12-20,3.98,A,1.74,A
USGS,05427930,2021-12-21,4.20,A,1.88,A
USGS,05427930,2021-12-22,3.86,A,1.78,A
USGS,05427930,2021-12-23,4.07,A,1.93,A
USGS,05427930,2021-12-24,4.56,A,2.30,A
USGS,05427930,2021-12-25,5.33,A,2.84,A
USGS,05427930,2021-12-26,4.72,A,2.67,A
USGS,05427930,2021-12-27,6.04,A,3.61,A
USGS,05427930,2021-12-28,5.90,A,3.72,A
USGS,05427930,2021-12-29,5.34,A,3.53,A
USGS,05427930,2021-12-30,4.69,A,3.25,A
USGS,05427930,2021-12-31,5.13,A,3.71,A
USGS,05427930,2022-01-01,4.63,A,3.49,A
USGS,05427930,2022-01-02,4.88,A,3.85,A
USGS,05427930,2022-01-03,5.14,A,4.22,A
USGS,05427930,2022-01-04,3.18,A,2.71,A
USGS,05427930,2022-01-05,3.93,A,3.47,A
USGS,05427930,2022-01-06,4.98,A:e,4.56,A
USGS,05427930,2022-01-07,4.16,A:e,3.93,A
USGS,05427930,2022-01-08,4.48,A:e,4.38,A
USGS,05427930,2022-01-09,4.88,A:e,4.92,A
USGS,05427930,2022-01-10,4.45,A:e,4.63,A
USGS,05427930,2022-01-11,4.49,A:e,4.82,A
USGS,05427930,2022-01-12,4.69,A:e,5.18,A
USGS,05427930,2022-01-13,4.18,A:e,4.72,A
USGS,05427930,2022-01-14,4.25,A,4.80,A
USGS,05427930,2022-01-15,3.87,A,4.35,A
USGS,05427930,2022-01-16,4.35,A,4.86,A
USGS,05427930,2022-01-17,3.44,A,3.83,A
USGS,05427930,2022-01-18,3.34,A,3.70,A
USGS,05427930,2022-01-19,4.00,A:e,4.42,A
USGS,05427930,2022-01-20,4.57,A:e,5.02,A
USGS,05427930,2022-01-21,4.58,A:e,5.01,A
USGS,05427930,2022-01-22,4.50,A:e,4.91,A
USGS,05427930,2022-01-23,4.48,A:e,4.85,A
USGS,05427930,2022-01-24,4.49,A:e,4.84,A
USGS,05427930,2022-01-25,4.52,A:e,4.86,A
USGS,05427930,2022-01-26,4.34,A:e,4.64,A
USGS,05427930,2022-01-27,4.25,A:e,4.52,A
USGS,05427930,2022-01-28,4.09,A:e,4.33,A
USGS,05427930,2022-01-29,3.94,A:e,4.16,A
USGS,05427930,2022-01-30,3.93,A:e,4.12,A
USGS,05427930,2022-01-31,3.83,A:e,4.00,A
USGS,05427930,2022-02-01,3.64,A:e,3.79,A
USGS,05427930,2022-02-02,3.68,A:e,3.81,A
USGS,05427930,2022-02-03,3.82,A:e,3.93,A
USGS,05427930,2022-02-04,3.66,A:e,3.75,A
USGS,05427930,2022-02-05,3.72,A:e,3.80,A
USGS,05427930,2022-02-06,3.89,A:e,3.95,A
USGS,05427930,2022-02-07,3.89,A:e,3.93,A
USGS,05427930,2022-02-08,3.76,A:e,3.78,A
USGS,05427930,2022-02-09,3.58,A:e,3.58,A
USGS,05427930,2022-02-10,3.59,A:e,3.58,A
USGS,05427930,2022-02-11,3.98,A:e,3.94,A
USGS,05427930,2022-02-12,3.96,A:e,3.90,A
USGS,05427930,2022-02-13,3.72,A:e,3.65,A
USGS,05427930,2022-02-14,3.66,A:e,3.57,A
USGS,05427930,2022-02-15,3.81,A:e,3.69,A
USGS,05427930,2022-02-16,4.40,A:e,4.22,A
USGS,05427930,2022-02-17,3.73,A:e,3.53,A
USGS,05427930,2022-02-18,3.18,A:e,2.97,A
USGS,05427930,2022-02-19,3.12,A:e,2.88,A
USGS,05427930,2022-02-20,4.61,A:e,4.15,A
USGS,05427930,2022-02-21,6.80,A:e,6.10,A
USGS,05427930,2022-02-22,4.49,A:e,3.97,A
USGS,05427930,2022-02-23,4.20,A:e,3.66,A
USGS,05427930,2022-02-24,4.23,A:e,3.64,A
USGS,05427930,2022-02-25,4.42,A:e,3.75,A
USGS,05427930,2022-02-26,4.44,A:e,3.71,A
USGS,05427930,2022-02-27,4.35,A:e,3.59,A
USGS,05427930,2022-02-28,5.30,A:e,9.41,A
USGS,05427930,2022-03-01,6.52,A:e,36.4,A
USGS,05427930,2022-03-02,5.61,A:e,22.7,A
USGS,05427930,2022-03-03,4.86,A:e,11.6,A
USGS,05427930,2022-03-04,5.03,A:e,8.57,A
USGS,05427930,2022-03-05,13.4,A:e,107,A
USGS,05427930,2022-03-06,39.5,A,598,A
USGS,05427930,2022-03-07,6.97,A:e,29.0,A
USGS,05427930,2022-03-08,6.08,A:e,11.9,A
USGS,05427930,2022-03-09,5.56,A:e,8.87,A
USGS,05427930,2022-03-10,5.78,A:e,8.38,A
USGS,05427930,2022-03-11,5.72,A:e,7.88,A
USGS,05427930,2022-03-12,5.98,A:e,7.76,A
USGS,05427930,2022-03-13,6.10,A:e,7.45,A
USGS,05427930,2022-03-14,6.52,A:e,7.45,A
USGS,05427930,2022-03-15,6.39,A:e,7.07,A
USGS,05427930,2022-03-16,7.28,A,8.71,A
USGS,05427930,2022-03-17,7.25,A,9.37,A
USGS,05427930,2022-03-18,12.1,A,25.4,A
USGS,05427930,2022-03-19,16.7,A,56.2,A
USGS,05427930,2022-03-20,10.2,A,24.3,A
USGS,05427930,2022-03-21,8.17,A,13.7,A
USGS,05427930,2022-03-22,8.65,A,13.5,A
USGS,05427930,2022-03-23,29.2,A,108,A
USGS,05427930,2022-03-24,17.0,A,36.4,A
USGS,05427930,2022-03-25,11.7,A,18.2,A
USGS,05427930,2022-03-26,7.94,A,11.6,A
USGS,05427930,2022-03-27,6.29,A,8.54,A
USGS,05427930,2022-03-28,5.68,A,7.12,A
USGS,05427930,2022-03-29,5.08,A,5.84,A
USGS,05427930,2022-03-30,9.33,A,13.5,A
USGS,05427930,2022-03-31,21.7,A,60.4,A
USGS,05427930,2022-04-01,11.2,A,16.9,A
USGS,05427930,2022-04-02,9.54,A,12.7,A
USGS,05427930,2022-04-03,8.60,A,12.3,A
USGS,05427930,2022-04-04,13.7,A,28.9,A
USGS,05427930,2022-04-05,7.44,A,12.0,A
USGS,05427930,2022-04-06,15.3,A,31.9,A
USGS,05427930,2022-04-07,9.78,A,12.2,A
USGS,05427930,2022-04-08,8.18,A,8.02,A
USGS,05427930,2022-04-09,8.11,A,6.83,A
USGS,05427930,2022-04-10,6.94,A,4.85,A
USGS,05427930,2022-04-11,6.38,A,3.55,A
USGS,05427930,2022-04-12,5.98,A,2.66,A
USGS,05427930,2022-04-13,8.69,A,9.48,A
USGS,05427930,2022-04-14,10.4,A,12.1,A
USGS,05427930,2022-04-15,6.26,A,4.28,A
USGS,05427930,2022-04-16,5.18,A,2.75,A
USGS,05427930,2022-04-17,4.44,A,2.16,A
USGS,05427930,2022-04-18,4.72,A,2.19,A
USGS,05427930,2022-04-19,4.05,A,1.79,A
USGS,05427930,2022-04-20,4.77,A,2.00,A
USGS,05427930,2022-04-21,6.06,A,2.41,A
USGS,05427930,2022-04-22,18.3,A,40.9,A
USGS,05427930,2022-04-23,16.5,A,25.1,A
USGS,05427930,2022-04-24,10.7,A,12.8,A
USGS,05427930,2022-04-25,7.39,A,8.02,A
USGS,05427930,2022-04-26,6.20,A,6.03,A
USGS,05427930,2022-04-27,5.07,A,4.56,A
USGS,05427930,2022-04-28,4.33,A,3.99,A
USGS,05427930,2022-04-29,5.00,A,4.69,A
USGS,05427930,2022-04-30,8.18,A,7.87,A
USGS,05427930,2022-05-01,7.21,A,7.08,A
USGS,05427930,2022-05-02,4.91,A,4.93,A
USGS,05427930,2022-05-03,8.09,A,8.30,A
USGS,05427930,2022-05-04,7.13,A,7.45,A
USGS,05427930,2022-05-05,5.06,A,5.40,A
USGS,05427930,2022-05-06,4.13,A,4.49,A
USGS,05427930,2022-05-07,3.30,A,3.66,A
USGS,05427930,2022-05-08,3.58,A,4.05,A
USGS,05427930,2022-05-09,3.55,A,4.09,A
USGS,05427930,2022-05-10,3.45,A,4.04,A
USGS,05427930,2022-05-11,3.01,A,3.60,A
USGS,05427930,2022-05-12,3.03,A,3.68,A
USGS,05427930,2022-05-13,3.18,A,3.93,A
USGS,05427930,2022-05-14,3.58,A,4.50,A
USGS,05427930,2022-05-15,3.72,A,4.76,A
USGS,05427930,2022-05-16,2.90,A,3.76,A
